tur_id,player_hand_val,player_hand_type,dealer_up,true_count,action,sonuc
49490,20,Hard,10,0.17,stand,kaybetti
49490,13,Hard,10,0.17,hit,
49491,17,Hard,6,-0.17,stand,kaybetti
49491,16,Hard,6,-0.17,stand,kaybetti
49492,15,Hard,4,0.17,stand,kazandi
49492,16,Hard,4,0.17,stand,kazandi
49493,19,Hard,3,0.0,stand,kazandi
49493,11,Hard,3,0.0,double,kazandi
49494,14,Hard,J,0.0,hit,kazandi
49494,19,Hard,J,0.17,stand,kazandi
49494,14,Hard,J,0.17,hit,
49494,20,Hard,J,0.34,stand,
49495,4,Hard,6,0.17,hit,kaybetti
49495,14,Hard,6,0.0,stand,kazandi
49495,20,Hard,6,0.0,stand,
49496,12,Hard,K,0.0,hit,kazandi
49496,19,Hard,K,0.0,stand,kazandi
49496,15,Soft,K,0.0,hit,
49496,15,Soft,K,-0.17,hit,
49496,20,Soft,K,0.0,stand,
49497,9,Hard,5,0.68,double,kaybetti
49497,15,Hard,5,0.68,stand,kaybetti
49498,20,Hard,Q,0.0,stand,kazandi
49498,8,Hard,Q,0.0,hit,kazandi
49498,14,Hard,Q,0.17,hit,
49498,18,Hard,Q,0.34,stand,
49499,16,Hard,2,0.0,stand,kaybetti
49499,14,Hard,2,0.0,stand,kaybetti
49500,8,Hard,7,0.17,hit,kaybetti
49500,10,Hard,7,0.34,double,kazandi
49500,16,Hard,7,0.51,hit,
49500,19,Hard,7,0.69,stand,
49501,12,Hard,7,0.34,hit,kaybetti
49501,19,Hard,7,0.17,stand,kazandi
49502,19,Hard,K,-0.34,stand,kazandi
49502,19,Soft,K,-0.34,stand,kazandi
49503,11,Hard,8,0.34,double,kazandi
49503,16,Hard,8,0.17,hit,kazandi
49503,21,Hard,8,0.34,stand,
49504,17,Hard,9,0.17,stand,kazandi
49504,11,Hard,9,0.17,double,kazandi
49505,13,Hard,2,0.34,stand,kaybetti
49505,17,Hard,2,0.34,stand,kaybetti
49506,20,Hard,4,-0.51,stand,kazandi
49506,19,Soft,4,-0.51,stand,kazandi
49507,15,Hard,A,-0.68,hit,kaybetti
49507,16,Soft,A,-0.85,hit,kaybetti
49507,20,Hard,A,-0.68,stand,
49508,10,Hard,6,0.0,double,kaybetti
49508,18,Soft,6,0.17,stand,kaybetti
49509,7,Hard,9,0.0,hit,kaybetti
49509,14,Hard,9,0.0,hit,kazandi
49509,21,Soft,9,0.0,stand,
49510,15,Hard,3,-0.17,stand,kazandi
49510,18,Soft,3,-0.17,stand,kazandi
49511,17,Hard,3,-0.34,stand,kaybetti
49511,18,Hard,3,-0.34,stand,kaybetti
49512,16,Hard,8,0.34,hit,kaybetti
49512,7,Hard,8,0.17,hit,push
49512,17,Hard,8,0.0,stand,
49513,17,Hard,5,-0.17,stand,kazandi
49513,15,Hard,5,-0.17,stand,kazandi
49514,12,Hard,2,-0.34,stand,kazandi
49514,20,Hard,2,-0.34,stand,kazandi
49515,6,Hard,8,0.34,hit,kaybetti
49515,17,Soft,8,0.17,stand,kaybetti
49515,12,Hard,8,0.17,hit,
49515,13,Soft,8,0.0,hit,
49515,17,Soft,8,0.17,stand,
49516,13,Hard,J,0.0,hit,kaybetti
49516,14,Soft,J,-0.17,hit,kazandi
49516,13,Hard,J,-0.34,hit,
49516,20,Hard,J,-0.34,stand,
49517,16,Hard,8,0.0,hit,kazandi
49517,20,Hard,8,0.17,stand,kaybetti
49517,12,Hard,8,0.17,hit,
49518,13,Hard,10,0.0,hit,push
49518,21,Hard,10,0.0,stand,push
49518,15,Hard,10,0.0,hit,
49518,21,Hard,10,0.17,stand,
49519,7,Hard,3,0.34,hit,kazandi
49519,12,Hard,3,0.51,stand,kazandi
49519,21,Soft,3,0.51,stand,
49520,7,Hard,5,0.51,hit,kaybetti
49520,12,Hard,5,0.68,stand,kazandi
49520,19,Hard,5,0.68,stand,
49521,15,Hard,4,-0.17,stand,kaybetti
49521,19,Hard,4,-0.17,stand,kazandi
49522,17,Soft,8,-0.17,stand,kaybetti
49522,18,Hard,8,-0.17,stand,kaybetti
49523,19,Hard,7,0.0,stand,kazandi
49523,8,Hard,7,0.0,hit,kazandi
49523,16,Hard,7,0.0,hit,
49523,21,Hard,7,0.17,stand,
49524,17,Hard,5,0.34,stand,push
49524,12,Hard,5,0.34,stand,kaybetti
49525,11,Hard,Q,0.0,hit,kazandi
49525,21,Hard,Q,-0.17,stand,kaybetti
49525,14,Hard,Q,-0.17,hit,
49525,15,Soft,Q,-0.34,hit,
49526,19,Hard,A,0.0,stand,kazandi
49526,10,Hard,A,0.0,hit,kazandi
49526,15,Hard,A,0.17,hit,
49526,17,Hard,A,0.34,stand,
49527,7,Hard,6,0.34,hit,kaybetti
49527,11,Hard,6,0.51,double,kaybetti
49527,19,Hard,6,0.68,stand,
49528,17,Hard,5,-0.51,stand,kaybetti
49528,21,Soft,5,-0.51,stand,kazandi
49529,20,Hard,5,-0.17,stand,kazandi
49529,17,Hard,5,-0.17,stand,push
49530,12,Hard,7,-0.34,hit,push
49530,15,Hard,7,-0.17,hit,kazandi
49530,17,Hard,7,0.0,stand,
49530,18,Hard,7,0.0,stand,
49531,19,Hard,5,-0.17,stand,kazandi
49531,15,Hard,5,-0.17,stand,kaybetti
49532,15,Hard,10,-0.51,hit,kaybetti
49532,18,Hard,10,-0.68,stand,kaybetti
49533,13,Hard,3,0.68,stand,kaybetti
49533,11,Hard,3,0.68,double,push
49534,5,Hard,8,0.68,hit,kazandi
49534,15,Hard,8,0.51,hit,kazandi
49534,20,Hard,8,0.68,stand,
49534,10,Hard,8,0.68,double,
49535,5,Hard,2,0.34,hit,kaybetti
49535,14,Hard,2,0.34,stand,kazandi
49535,20,Hard,2,0.34,stand,
49536,20,Hard,10,-0.68,stand,kaybetti
49536,14,Hard,10,-0.68,hit,kaybetti
49536,18,Hard,10,-0.51,stand,
49537,21,Soft,10,-0.68,stand,kazandi
49537,20,Hard,10,-0.68,stand,kazandi
49538,18,Hard,6,0.0,stand,kazandi
49538,19,Hard,6,0.0,stand,kazandi
49539,16,Hard,9,0.0,hit,kaybetti
49539,14,Hard,9,-0.17,hit,kaybetti
49540,20,Hard,6,-0.34,stand,kazandi
49540,13,Hard,6,-0.34,stand,kaybetti
49541,15,Soft,8,-0.34,hit,kaybetti
49541,14,Soft,8,-0.34,hit,kazandi
49541,20,Hard,8,-0.34,stand,
49542,21,Soft,K,-0.34,stand,kazandi
49542,14,Hard,K,-0.34,hit,kaybetti
49543,13,Hard,A,-0.51,hit,kazandi
49543,21,Hard,A,-0.51,stand,kazandi
49543,20,Hard,A,-0.51,stand,
49544,14,Hard,9,0.17,hit,kaybetti
49544,16,Hard,9,0.17,hit,kaybetti
49544,17,Soft,9,0.0,stand,
49545,16,Hard,4,-0.34,stand,kazandi
49545,20,Hard,4,-0.34,stand,kazandi
49546,16,Hard,7,-0.17,hit,kaybetti
49546,14,Soft,7,-0.17,hit,kazandi
49546,14,Soft,7,-0.34,hit,
49546,19,Soft,7,-0.17,stand,
49547,14,Hard,A,0.0,hit,kaybetti
49547,15,Hard,A,-0.17,hit,kaybetti
49548,21,Soft,7,-0.34,stand,kazandi
49548,11,Hard,7,-0.34,double,kazandi
49549,6,Hard,Q,-0.17,hit,kaybetti
49549,12,Hard,Q,0.0,hit,kazandi
49549,21,Soft,Q,-0.17,stand,
49550,16,Hard,6,-0.34,stand,kaybetti
49550,20,Hard,6,-0.34,stand,kazandi
49551,7,Hard,4,1.02,hit,kazandi
49551,9,Hard,4,1.19,double,kazandi
49551,9,Hard,4,1.2,double,
49552,20,Hard,Q,0.0,stand,kazandi
49552,6,Hard,Q,0.0,hit,kaybetti
49552,16,Hard,Q,-0.17,hit,
49553,8,Hard,3,0.34,hit,kazandi
49553,11,Hard,3,0.51,double,kazandi
49553,14,Hard,3,0.68,stand,
49554,10,Hard,6,0.68,double,push
49554,6,Hard,6,0.68,hit,kaybetti
49554,15,Hard,6,0.68,stand,
49555,15,Hard,10,-0.34,hit,kaybetti
49555,14,Hard,10,-0.34,hit,kazandi
49555,21,Hard,10,-0.34,stand,
49556,13,Hard,Q,0.0,hit,kaybetti
49556,14,Hard,Q,-0.17,hit,kaybetti
49557,20,Hard,A,0.0,stand,kazandi
49557,7,Hard,A,0.0,hit,kaybetti
49557,12,Hard,A,0.17,hit,
49558,12,Hard,9,0.0,hit,kaybetti
49558,14,Soft,9,-0.17,hit,push
49558,12,Soft,9,-0.17,hit,
49558,18,Soft,9,0.0,stand,
49559,15,Hard,8,0.0,hit,kaybetti
49559,17,Hard,8,0.17,stand,kaybetti
49559,17,Hard,8,0.17,stand,
49560,16,Hard,7,0.34,hit,kaybetti
49560,13,Hard,7,0.17,hit,kaybetti
49561,14,Hard,A,-0.51,hit,kaybetti
49561,19,Hard,A,-0.34,stand,kaybetti
49561,17,Hard,A,-0.34,stand,
49562,21,Soft,J,-0.85,stand,kazandi
49562,18,Hard,J,-0.85,stand,kaybetti
49563,20,Hard,2,0.0,stand,kazandi
49563,12,Hard,2,0.0,stand,kazandi
49564,15,Hard,8,0.0,hit,kaybetti
49564,14,Hard,8,0.0,hit,kaybetti
49565,19,Hard,Q,-0.17,stand,kazandi
49565,15,Hard,Q,-0.17,hit,kazandi
49565,17,Hard,Q,0.0,stand,
49566,20,Hard,9,-0.51,stand,kazandi
49566,21,Soft,9,-0.51,stand,kazandi
49567,18,Hard,6,0.0,stand,kaybetti
49567,12,Hard,6,0.0,stand,kaybetti
49568,17,Hard,A,-0.17,stand,kaybetti
49568,17,Soft,A,-0.17,stand,kaybetti
49569,7,Hard,Q,0.0,hit,kaybetti
49569,18,Soft,Q,-0.17,stand,kaybetti
49569,17,Hard,Q,-0.17,stand,
49570,14,Hard,K,-0.68,hit,kaybetti
49570,17,Hard,K,-0.51,stand,push
49570,20,Hard,K,-0.51,stand,
49571,12,Hard,8,0.51,hit,kaybetti
49571,19,Hard,8,0.51,stand,kaybetti
49571,14,Hard,8,0.51,hit,
49571,19,Hard,8,0.68,stand,
49572,14,Hard,Q,-0.17,hit,kaybetti
49572,15,Soft,Q,-0.34,hit,kaybetti
49572,15,Soft,Q,-0.51,hit,
49572,16,Soft,Q,-0.69,hit,
49573,10,Hard,A,-0.17,hit,kazandi
49573,16,Hard,A,0.0,hit,kazandi
49573,18,Hard,A,0.17,stand,
49573,19,Hard,A,0.17,stand,
49574,19,Hard,9,-0.68,stand,push
49574,20,Hard,9,-0.68,stand,kazandi
49575,21,Soft,5,-0.17,stand,kazandi
49575,15,Soft,5,-0.17,stand,kaybetti
49576,19,Hard,4,0.0,stand,kaybetti
49576,14,Hard,4,0.0,stand,kaybetti
49577,16,Hard,8,0.17,hit,kaybetti
49577,14,Hard,8,0.0,hit,kaybetti
49577,20,Hard,8,0.17,stand,
49578,13,Hard,9,0.0,hit,kaybetti
49578,18,Hard,9,0.17,stand,kaybetti
49578,11,Hard,9,0.17,double,
49579,20,Hard,A,-0.51,stand,kaybetti
49579,12,Hard,A,-0.51,hit,kaybetti
49579,13,Soft,A,-0.68,hit,
49579,14,Soft,A,-0.86,hit,
49580,17,Hard,2,0.0,stand,kaybetti
49580,9,Hard,2,0.0,double,kazandi
49581,14,Hard,4,0.17,stand,kaybetti
49581,12,Soft,4,0.17,stand,kaybetti
49582,15,Hard,J,0.0,hit,kaybetti
49582,17,Hard,J,0.17,stand,kaybetti
49582,16,Hard,J,0.17,stand,
49583,15,Hard,2,-0.17,stand,kaybetti
49583,20,Hard,2,-0.17,stand,push
49584,8,Hard,6,0.51,hit,kaybetti
49584,11,Hard,6,0.68,double,kaybetti
49584,12,Hard,6,0.86,stand,
49585,13,Soft,2,0.17,stand,kaybetti
49585,18,Soft,2,0.17,stand,kaybetti
49586,14,Hard,10,0.0,hit,kaybetti
49586,16,Hard,10,0.17,stand,kazandi
49586,14,Hard,10,0.17,hit,
49586,19,Hard,10,0.34,stand,
49587,16,Hard,A,0.0,hit,push
49587,20,Hard,A,0.17,stand,kaybetti
49587,13,Hard,A,0.17,hit,
49588,13,Hard,4,-0.17,stand,kazandi
49588,21,Soft,4,-0.17,stand,kazandi
49589,10,Hard,5,0.51,double,push
49589,18,Hard,5,0.34,stand,kaybetti
49590,14,Hard,2,0.0,stand,kazandi
49590,19,Hard,2,0.0,stand,kazandi
49591,16,Hard,Q,-0.17,hit,kaybetti
49591,14,Hard,Q,-0.34,hit,push
49591,20,Hard,Q,-0.17,stand,
49592,20,Hard,3,-0.17,stand,kazandi
49592,14,Hard,3,-0.17,stand,kaybetti
49593,18,Hard,3,-0.17,stand,kazandi
49593,13,Hard,3,-0.17,stand,kazandi
49594,21,Soft,J,-0.34,stand,push
49594,8,Hard,J,-0.34,hit,kaybetti
49594,14,Hard,J,-0.17,hit,
49594,17,Hard,J,0.0,stand,
49595,19,Soft,2,-0.17,stand,kazandi
49595,16,Hard,2,-0.17,stand,kaybetti
49596,16,Hard,6,0.17,stand,kaybetti
49596,11,Hard,6,0.17,double,kaybetti
49597,14,Hard,J,0.0,hit,kaybetti
49597,17,Hard,J,0.17,stand,kaybetti
49597,5,Hard,J,0.17,hit,
49597,12,Hard,J,0.17,hit,
49597,19,Hard,J,0.17,stand,
49598,14,Soft,10,-0.68,hit,push
49598,20,Soft,10,-0.51,stand,kaybetti
49598,12,Soft,10,-0.51,hit,
49598,19,Soft,10,-0.51,stand,
49599,12,Soft,A,-0.85,hit,kaybetti
49599,12,Soft,A,-1.02,hit,kaybetti
49599,15,Soft,A,-0.86,hit,
49599,19,Hard,A,-1.03,stand,
49600,15,Hard,3,0.17,stand,kaybetti
49600,17,Hard,3,0.17,stand,kaybetti
49601,12,Hard,Q,-0.17,hit,kazandi
49601,14,Hard,Q,0.0,hit,kaybetti
49601,21,Hard,Q,0.0,stand,
49601,12,Hard,Q,0.0,hit,
49601,17,Hard,Q,0.17,stand,
49602,8,Hard,Q,0.34,hit,kazandi
49602,10,Hard,Q,0.51,hit,kazandi
49602,16,Hard,Q,0.68,stand,
49602,16,Hard,Q,0.68,stand,
49603,19,Hard,A,-0.51,stand,kazandi
49603,17,Hard,A,-0.51,stand,kaybetti
49604,16,Hard,5,0.51,stand,kaybetti
49604,11,Hard,5,0.51,double,kazandi
49605,19,Hard,J,-0.51,stand,kaybetti
49605,17,Soft,J,-0.51,stand,kaybetti
49606,11,Hard,A,0.17,hit,push
49606,21,Hard,A,0.0,stand,kaybetti
49606,12,Hard,A,0.0,hit,
49607,18,Hard,2,0.34,stand,push
49607,13,Hard,2,0.34,stand,kaybetti
49608,13,Soft,4,0.17,stand,kaybetti
49608,11,Hard,4,0.17,double,kazandi
49609,12,Hard,10,0.0,hit,kaybetti
49609,13,Soft,10,-0.17,hit,kaybetti
49609,15,Hard,10,-0.17,hit,
49610,20,Hard,5,0.34,stand,kaybetti
49610,7,Hard,5,0.34,hit,kaybetti
49610,17,Hard,5,0.17,stand,
49611,10,Hard,K,0.0,hit,push
49611,20,Hard,K,-0.17,stand,kaybetti
49611,11,Hard,K,-0.17,hit,
49611,16,Hard,K,0.0,stand,
49612,15,Hard,6,0.0,stand,kazandi
49612,14,Hard,6,0.0,stand,kazandi
49613,10,Hard,5,0.34,double,kaybetti
49613,13,Hard,5,0.34,stand,kaybetti
49614,10,Hard,9,0.85,double,kaybetti
49614,7,Hard,9,1.02,hit,kaybetti
49614,17,Hard,9,0.86,stand,
49615,16,Hard,7,0.17,hit,kaybetti
49615,13,Hard,7,0.0,hit,kaybetti
49615,20,Hard,7,0.0,stand,
49616,18,Hard,9,0.0,stand,kazandi
49616,17,Soft,9,0.0,stand,push
49617,18,Hard,3,0.51,stand,kazandi
49617,6,Hard,3,0.51,hit,push
49617,11,Hard,3,0.68,double,
49618,12,Hard,3,0.51,stand,kaybetti
49618,18,Hard,3,0.51,stand,kaybetti
49619,16,Hard,5,0.17,stand,kaybetti
49619,9,Hard,5,0.17,double,kaybetti
49620,20,Hard,J,-0.34,stand,kazandi
49620,15,Hard,J,-0.34,hit,kazandi
49620,21,Hard,J,-0.17,stand,
49621,15,Hard,6,0.17,stand,kazandi
49621,12,Hard,6,0.17,stand,kazandi
49622,6,Hard,2,0.68,hit,kaybetti
49622,9,Hard,2,0.85,double,kaybetti
49622,14,Hard,2,0.68,stand,
49623,20,Hard,4,0.34,stand,push
49623,8,Hard,4,0.34,hit,kaybetti
49623,16,Hard,4,0.34,stand,
49624,17,Hard,J,-0.51,stand,kaybetti
49624,20,Hard,J,-0.51,stand,kazandi
49625,14,Hard,7,0.0,hit,kaybetti
49625,16,Hard,7,0.17,hit,kaybetti
49625,17,Soft,7,0.0,stand,
49625,16,Hard,7,0.0,hit,
49626,21,Soft,9,0.0,stand,kazandi
49626,13,Hard,9,0.0,hit,kaybetti
49627,8,Hard,9,0.17,hit,kaybetti
49627,18,Hard,9,0.0,stand,kaybetti
49627,15,Hard,9,0.0,hit,
49628,16,Hard,9,-0.17,hit,kazandi
49628,21,Hard,9,0.0,stand,push
49628,15,Hard,9,0.0,hit,
49628,19,Hard,9,0.17,stand,
49629,8,Hard,9,0.0,hit,kaybetti
49629,18,Hard,9,-0.17,stand,kaybetti
49629,18,Hard,9,-0.17,stand,
49630,13,Hard,7,0.51,hit,kaybetti
49630,20,Hard,7,0.51,stand,kaybetti
49630,12,Hard,7,0.51,hit,
49630,14,Hard,7,0.68,hit,
49630,19,Hard,7,0.86,stand,
49631,15,Hard,2,-0.34,stand,kazandi
49631,21,Soft,2,-0.34,stand,kazandi
49632,6,Hard,K,0.17,hit,kaybetti
49632,16,Hard,K,0.0,stand,push
49632,12,Hard,K,0.0,hit,
49632,18,Hard,K,0.17,stand,
49633,16,Hard,2,0.34,stand,kaybetti
49633,5,Hard,2,0.34,hit,kaybetti
49633,7,Hard,2,0.51,hit,
49633,12,Hard,2,0.68,stand,
49634,13,Hard,A,-0.17,hit,kaybetti
49634,15,Hard,A,0.0,hit,kazandi
49634,21,Soft,A,0.0,stand,
49635,14,Hard,9,0.34,hit,kaybetti
49635,20,Hard,9,0.51,stand,kaybetti
49635,12,Hard,9,0.51,hit,
49635,20,Hard,9,0.51,stand,
49636,13,Soft,K,-0.34,hit,kazandi
49636,21,Soft,K,-0.34,stand,kaybetti
49636,18,Hard,K,-0.34,stand,
49637,14,Hard,5,0.17,stand,kaybetti
49637,17,Hard,5,0.17,stand,kaybetti
49638,13,Hard,10,0.51,hit,kazandi
49638,20,Hard,10,0.51,stand,kazandi
49638,7,Hard,10,0.51,hit,
49638,13,Hard,10,0.68,hit,
49638,18,Hard,10,0.86,stand,
49639,12,Hard,9,0.17,hit,kaybetti
49639,16,Hard,9,0.34,hit,kazandi
49639,17,Soft,9,0.17,stand,
49639,10,Hard,9,0.17,double,
49640,13,Hard,4,0.34,stand,kaybetti
49640,13,Hard,4,0.34,stand,kaybetti
49641,18,Hard,J,-0.34,stand,kaybetti
49641,17,Hard,J,-0.34,stand,kaybetti
49642,12,Hard,5,0.17,stand,kazandi
49642,21,Soft,5,0.17,stand,kazandi
49643,15,Hard,7,-0.17,hit,kaybetti
49643,13,Soft,7,-0.34,hit,kazandi
49643,16,Soft,7,-0.17,hit,
49643,21,Soft,7,0.0,stand,
49644,10,Hard,5,0.34,double,kazandi
49644,18,Hard,5,0.51,stand,kazandi
49645,16,Hard,6,0.0,stand,kaybetti
49645,12,Hard,6,0.0,stand,kaybetti
49646,12,Hard,J,-0.34,hit,kaybetti
49646,15,Soft,J,-0.51,hit,kaybetti
49646,14,Soft,J,-0.51,hit,
49646,16,Soft,J,-0.34,hit,
49647,14,Hard,7,0.34,hit,kaybetti
49647,16,Hard,7,0.51,hit,kaybetti
49647,19,Hard,7,0.68,stand,
49647,14,Hard,7,0.68,hit,
49648,14,Soft,9,0.17,hit,kaybetti
49648,13,Soft,9,0.17,hit,kazandi
49648,14,Hard,9,0.0,hit,
49648,20,Hard,9,0.17,stand,
49649,17,Hard,A,-0.17,stand,kazandi
49649,15,Hard,A,-0.17,hit,kazandi
49649,20,Hard,A,0.0,stand,
49650,13,Hard,8,0.17,hit,kaybetti
49650,17,Hard,8,0.0,stand,kazandi
49651,12,Hard,9,0.0,hit,kaybetti
49651,21,Soft,9,-0.17,stand,kazandi
49652,9,Hard,8,0.34,double,push
49652,16,Hard,8,0.34,hit,kaybetti
49653,15,Hard,J,-0.34,hit,kaybetti
49653,14,Hard,J,-0.51,hit,kaybetti
49653,19,Hard,J,-0.34,stand,
49654,18,Hard,3,0.34,stand,push
49654,12,Hard,3,0.34,stand,kaybetti
49655,12,Hard,K,0.34,hit,kazandi
49655,19,Hard,K,0.34,stand,kazandi
49655,4,Hard,K,0.34,hit,
49655,15,Soft,K,0.17,hit,
49655,14,Soft,K,0.17,hit,
49655,21,Soft,K,0.17,stand,
49656,18,Hard,10,-0.34,stand,kazandi
49656,20,Hard,10,-0.34,stand,kazandi
49657,18,Hard,A,-0.17,stand,push
49657,15,Soft,A,-0.17,hit,kazandi
49657,21,Soft,A,0.0,stand,
49658,9,Hard,9,0.34,double,kaybetti
49658,12,Hard,9,0.51,hit,push
49658,19,Hard,9,0.51,stand,
49659,11,Hard,7,0.51,double,kazandi
49659,5,Hard,7,0.34,hit,kaybetti
49659,15,Hard,7,0.17,hit,
49660,12,Hard,6,0.51,stand,kazandi
49660,12,Hard,6,0.51,stand,kazandi
49661,19,Soft,Q,0.17,stand,kazandi
49661,6,Hard,Q,0.17,hit,kazandi
49661,15,Hard,Q,0.17,hit,
49661,18,Hard,Q,0.34,stand,
49662,20,Hard,J,-0.34,stand,kaybetti
49662,13,Hard,J,-0.34,hit,kaybetti
49663,20,Hard,8,-0.51,stand,kazandi
49663,19,Hard,8,-0.51,stand,kazandi
49664,18,Hard,5,-0.51,stand,kaybetti
49664,20,Hard,5,-0.51,stand,kazandi
49665,19,Hard,K,-0.34,stand,kazandi
49665,18,Hard,K,-0.34,stand,kazandi
49666,11,Hard,2,0.68,double,kazandi
49666,12,Hard,2,0.51,stand,kaybetti
49667,17,Hard,J,0.0,stand,kaybetti
49667,14,Hard,J,0.0,hit,kaybetti
49668,17,Soft,2,0.34,stand,kazandi
49668,5,Hard,2,0.34,hit,kazandi
49668,9,Hard,2,0.51,double,
49669,12,Hard,4,0.34,stand,kaybetti
49669,14,Hard,4,0.34,stand,kaybetti
49670,13,Hard,K,-0.17,hit,kaybetti
49670,12,Hard,K,-0.17,hit,kaybetti
49670,15,Hard,K,0.0,hit,
49671,20,Hard,3,-0.34,stand,kazandi
49671,15,Hard,3,-0.34,stand,kaybetti
49672,17,Hard,4,0.0,stand,kaybetti
49672,16,Hard,4,0.0,stand,kaybetti
49673,13,Hard,10,0.0,hit,kaybetti
49673,13,Hard,10,-0.17,hit,kaybetti
49674,13,Hard,9,0.0,hit,kaybetti
49674,14,Hard,9,-0.17,hit,kaybetti
49675,13,Hard,5,0.34,stand,kaybetti
49675,16,Hard,5,0.34,stand,kaybetti
49676,5,Hard,7,0.51,hit,kazandi
49676,16,Soft,7,0.34,hit,push
49676,16,Soft,7,0.17,hit,
49676,20,Soft,7,0.34,stand,
49676,12,Hard,7,0.34,hit,
49676,18,Hard,7,0.52,stand,
49677,17,Hard,3,0.17,stand,kazandi
49677,17,Soft,3,0.17,stand,kazandi
49678,19,Hard,Q,-0.51,stand,kazandi
49678,20,Hard,Q,-0.51,stand,kazandi
49679,16,Hard,6,0.17,stand,kaybetti
49679,17,Soft,6,0.17,stand,kaybetti
49680,15,Hard,7,0.34,hit,kaybetti
49680,13,Hard,7,0.34,hit,kaybetti
49681,19,Hard,7,0.34,stand,kaybetti
49681,6,Hard,7,0.34,hit,kaybetti
49681,17,Soft,7,0.17,stand,
49682,20,Hard,Q,-0.85,stand,push
49682,17,Hard,Q,-0.85,stand,kaybetti
49683,12,Hard,3,0.34,stand,kazandi
49683,12,Hard,3,0.34,stand,kazandi
49684,20,Hard,K,-0.34,stand,kazandi
49684,16,Soft,K,-0.34,hit,kazandi
49684,16,Soft,K,-0.51,hit,
49684,19,Soft,K,-0.34,stand,
49685,20,Hard,Q,-0.68,stand,kaybetti
49685,15,Hard,Q,-0.68,hit,kaybetti
49686,14,Hard,8,0.0,hit,kazandi
49686,15,Soft,8,-0.17,hit,push
49686,20,Soft,8,0.0,stand,
49686,19,Soft,8,0.0,stand,
49687,7,Hard,4,0.34,hit,kaybetti
49687,16,Hard,4,0.34,stand,push
49687,19,Hard,4,0.34,stand,
49688,15,Hard,3,0.17,stand,kazandi
49688,16,Hard,3,0.17,stand,kazandi
49689,14,Hard,9,-0.34,hit,kaybetti
49689,18,Hard,9,-0.17,stand,kaybetti
49689,17,Hard,9,-0.17,stand,
49690,16,Hard,10,-0.17,hit,kazandi
49690,20,Hard,10,0.0,stand,kazandi
49690,19,Hard,10,0.0,stand,
49691,21,Soft,J,-0.34,stand,kazandi
49691,15,Hard,J,-0.34,hit,kazandi
49691,17,Hard,J,-0.17,stand,
49692,20,Hard,9,-0.51,stand,push
49692,21,Soft,9,-0.51,stand,kazandi
49693,15,Hard,10,0.17,hit,kaybetti
49693,11,Hard,10,0.0,hit,kaybetti
49693,18,Hard,10,0.0,stand,
49694,17,Hard,2,0.34,stand,kazandi
49694,8,Hard,2,0.34,hit,kazandi
49694,19,Soft,2,0.17,stand,
49695,21,Soft,8,-0.17,stand,kazandi
49695,10,Hard,8,-0.17,double,kazandi
49696,8,Hard,4,0.34,hit,kazandi
49696,15,Hard,4,0.34,stand,kazandi
49696,15,Soft,4,0.34,stand,
49697,19,Soft,J,-0.51,stand,kazandi
49697,18,Hard,J,-0.51,stand,push
49698,20,Hard,4,-0.17,stand,kaybetti
49698,14,Hard,4,-0.17,stand,kaybetti
49699,6,Hard,A,0.0,hit,push
49699,17,Soft,A,-0.17,stand,kazandi
49699,20,Hard,A,-0.17,stand,
49700,16,Hard,9,-0.17,hit,kazandi
49700,20,Hard,9,0.0,stand,kaybetti
49700,14,Hard,9,0.0,hit,
49701,10,Hard,10,0.0,hit,push
49701,14,Hard,10,0.17,hit,kaybetti
49701,21,Hard,10,0.17,stand,
49701,19,Soft,10,0.17,stand,
49702,14,Hard,10,-0.34,hit,kaybetti
49702,17,Hard,10,-0.51,stand,kaybetti
49703,12,Hard,5,0.0,stand,kazandi
49703,16,Hard,5,0.0,stand,kazandi
49704,18,Soft,A,-0.85,stand,kaybetti
49704,12,Soft,A,-0.85,hit,kaybetti
49704,18,Soft,A,-0.68,stand,
49705,10,Hard,A,0.34,hit,kazandi
49705,20,Hard,A,0.17,stand,kazandi
49705,14,Hard,A,0.17,hit,
49705,21,Hard,A,0.17,stand,
49706,18,Soft,5,-0.17,stand,kazandi
49706,14,Hard,5,-0.17,stand,kaybetti
49707,12,Hard,J,-0.34,hit,kazandi
49707,18,Hard,J,-0.17,stand,kazandi
49707,20,Hard,J,-0.17,stand,
49708,20,Hard,9,-0.51,stand,kazandi
49708,15,Hard,9,-0.51,hit,kazandi
49708,21,Hard,9,-0.34,stand,
49709,20,Hard,2,-0.68,stand,kazandi
49709,20,Hard,2,-0.68,stand,kazandi
49710,19,Hard,Q,-0.17,stand,kazandi
49710,15,Hard,Q,-0.17,hit,kaybetti
49711,13,Hard,K,0.0,hit,kaybetti
49711,15,Hard,K,0.17,hit,kaybetti
49711,14,Hard,K,0.17,hit,
49711,17,Hard,K,0.34,stand,
49712,4,Hard,4,0.34,hit,kaybetti
49712,11,Hard,4,0.34,double,kaybetti
49712,13,Hard,4,0.17,stand,
49713,18,Soft,4,-0.17,stand,kazandi
49713,12,Hard,4,-0.17,stand,kazandi
49714,12,Hard,9,-0.34,hit,kaybetti
49714,14,Hard,9,-0.17,hit,kazandi
49714,20,Hard,9,-0.34,stand,
49715,19,Hard,2,-0.51,stand,push
